bank_no,bank_name,mobile,zip_code,address,swift_code,bank_province
402124000862,唐山市丰南区农村信用合作联社稻地信用社,0315-8555559,63302,唐山市丰南区稻地镇龙凤庄,--,河北
402124000887,唐山市丰南区农村信用合作联社大齐各庄信用社,0315-8566099,63301,河北省唐山市丰南区大齐各庄乡大齐各庄村,--,河北
402124000895,唐山市丰南区农村信用合作联社小集信用社,0315-8599272,63303,唐山市丰南区小集镇小集村,--,河北
402124000926,唐山市丰南区农村信用合作联社钱营信用社,0315-8566099,63301,唐山市丰南区钱营镇李毫村北,--,河北
402124000959,唐山市丰南区农村信用合作联社大新庄信用社,0315-8588056,63304,唐山市丰南区大新庄镇大新庄三村,--,河北
402124000975,唐山市丰南区农村信用合作联社爽坨信用社,0315-8441024,63304,唐山市丰南区大新庄镇爽坨三村,--,河北
402124000983,唐山市丰南区农村信用合作联社汉沽管理区汉丰信用社,022-69218442,301501,唐山市汉沽管理区汉丰镇光明路5号,--,河北
402124001017,唐山市丰南区农村信用合作联社芦台开发区信用社,022-69386108,301505,唐山市芦台经济技术开发区建设南路30号,--,河北
402124001033,唐山市开平区农村信用合作社联合社,0315-3360248,63021,河北省唐山市开平区新苑路22号,--,河北
402124001041,唐山市开平区缸窑农村信用合作社,0315-3273679,63020,河北省唐山市河北路东,--,河北
402124001068,唐山市开平区农村信用合作联社缸窑信用社半壁店分社,0315-3389700,63021,开平区半壁店村,--,河北
402124001084,唐山市开平区农村信用合作联社吉庆里分社,0315-3105060,63020,河北省唐山市高新技术开发区吉庆里北商东1号,--,河北
402124001092,唐山市开平区农村信用合作联社贾庵子分社,0315-3289809,63020,河北省唐山市开平区郑庄子乡贾庵子村,--,河北
402124001105,唐山市开平区农村信用合作联社岔道信用社,0315-3386609,63021,开平区原岔道乡政府院内,--,河北
402124001113,唐山市开平区农村信用合作联社开平信用社,0315-3363439,63021,开平区普光路48号,--,河北
402124001156,唐山市开平区农村信用合作联社屈庄分社,0315-3289409,63020,河北省唐山市开平区前屈庄村,--,河北
402124001172,唐山市开平区农村信用合作联社栗园信用社,0315-3264884,63021,河北省唐山市开平区荆各庄矿对过,--,河北
402124001189,唐山市开平区农村信用合作联社新村分社,0315-3264014,63021,河北省唐山市栗园马各庄,--,河北
402124001197,唐山市开平区农村信用合作联社双桥信用社,0315-3161637,63021,河北省唐山市开平区冶里,--,河北
402124001201,唐山市开平区农村信用合作联社唐家庄分社,0315-3267346,63021,河北省唐山市双桥乡唐家庄村,--,河北
402124001210,唐山市开平区农村信用合作联社洼里信用社,0315-3369809,63021,开平区洼里乡唐古路后营段,--,河北
402124001228,唐山市开平区农村信用合作联社越河信用社,0315-2861125,63021,河北省唐山市胜利桥东唐钱路西口,--,河北
402124001236,唐山市开平区农村信用合作联社郑庄子信用社,0315-3266032,63021,河北省唐山市开平区郑庄子乡政府院内,--,河北
402124001244,唐山市开平区农村信用合作联社银河路分社,0315-3266674,63020,河北省唐山市银河路二炼铁北100米路西,--,河北
402124001252,唐山市古冶区卑家店农村信用合作社,0315-3252959,63100,河北省唐山市古冶区唐家庄京华道,--,河北
402124001269,唐山市古冶区农村信用合作联社震兴道分社,0315-3538244,63100,河北省唐山市古冶区卑家店震兴道,--,河北
402124001277,唐山市古冶区农村信用合作联社水峪信用社,0315-3667712,63100,河北省唐山市古冶区王辇庄乡前水峪村古榛路东,--,河北
402124001285,唐山市古冶区农村信用合作联社赵各庄解放路分社,0315-3501459,63100,河北省唐山市赵各庄解放路,--,河北
402124001308,唐山市古冶区王辇庄农村信用合作社,0315-3416034,63100,河北省唐山市古冶区王辇庄乡三街,--,河北
402124001316,唐山市古冶区农村信用合作联社石匠营分社,0315-3417682,63100,河北省唐山市古冶区王辇庄乡石匠营村,--,河北
402124001324,唐山市古冶区习家套农村信用合作社,0315-3513119,63100,河北省唐山市古冶区东街京秦高速公路东侧,--,河北
402124001349,唐山市古冶区农村信用合作联社黄坨分社,0315-3612369,63100,唐山市古冶区习家套乡政府东,--,河北
402124001357,唐山市古冶区大庄坨农村信用合作社,0315-3591427,63103,河北省唐山市古冶区大庄坨村,--,河北
402124001365,唐山市古冶区农村信用合作联社林西分社,0315-3667707,63100,古冶区林西新光路,--,河北
402124001373,唐山市古冶区农村信用合作联社殷各庄信用社,0315-3667703,63100,河北省唐山市古冶区范各庄乡吕家坨村,--,河北
402124001381,唐山市古冶区农村信用合作联社范各庄信用社,0315-3667701,63108,河北省唐山市古冶区范各庄乡范各庄村,--,河北
402124001390,唐山市古冶区农村信用合作联社甘义庄分社,0315-3572057,63100,唐山市古冶区范各庄乡甘义庄村,--,河北
402124001404,唐山市古冶区农村信用合作社联合社,0315-3251444,63100,河北省唐山市古冶区唐家庄震兴路,--,河北
402124001412,唐山市郊区农村信用合作联社,0315-2324793,63000,河北省唐山市新华西道148号,--,河北
402124001429,唐山市郊区农村信用合作联社果园信用社,0315-2328109,63000,河北省唐山市北新西道交通局东侧,--,河北
402124001445,唐山市郊区农村信用合作联社西山道分社,0315-2344863,63000,唐山市路北区西山道121号,--,河北
402124001461,唐山市郊区农村信用合作联社付家屯信用社,0315-2036479,63000,河北省唐山市长宁道39号,--,河北
402124001470,唐山市郊区农村信用合作联社大官庄分社,0315-2025024,63000,唐山市兴华石膏建材厂院内,--,河北
402124001507,唐山市郊区农村信用合作联社高新技术开发区信用社,0315-2322703,63000,河北省唐山市大里路12号,--,河北
402124001515,唐山市郊区农村信用合作联社南新道水产市场分社,0315-2821979,63000,唐山市路南区南新东道252号（水产市场院内）,--,河北
402124001523,唐山市郊区农村信用合作联社南新道分社,0315-2836722,63000,唐山市路南区南新道7号,--,河北
402124001531,唐山市郊区农村信用合作联社梁家屯信用社,0315-2344429,63000,河北省唐山市太平庄,--,河北
402124001540,唐山市郊区农村信用合作联社双新里分社,0315-2225439,63000,唐山市路南区南新西道35号,--,河北
402124001558,唐山市郊区农村信用合作联社福乐园分社,0315-2561557,63000,唐山市路南区常泰里福乐园902-4-101,--,河北
402124001566,唐山市郊区农村信用合作联社将军坨分社,0315-2514884,63000,唐山市路南区女织寨乡将军坨村,--,河北
402124001574,唐山市郊区农村信用合作联社女织寨信用社,0315-2861949,63000,河北省唐山市吉祥路26号,--,河北
402124001582,唐山市郊区农村信用合作联社东礼尚庄分社,0315-2966947,63000,唐山市路南区唐柏路礼尚宾馆南侧,--,河北
402124001599,唐山市丰南区农村信用合作联社芦台经济开发区小海北分社,0315-69358049,301505,唐山市芦台经济开发区小海北镇,--,河北
402124001603,唐山市郊区农村信用合作联社娘娘庙分社,0315-5518818,63000,唐山市峰越包装有限公司南侧,--,河北
402124007144,唐山市郊区农村信用合作联社警赵路分社,0315-2966558,63000,唐山市路南区女织寨村南,--,河北
402124300017,滦县农村信用合作社联合社,0315-7123904,63700,河北省唐山市滦县新城滦河路18号,--,河北
402124300025,滦县农村信用合作联社榛子镇信用社,0315-7506537,63707,河北省滦县榛子镇榛子镇村,--,河北
402124300033,滦县农村信用合作联社杏山分社,0315-7506442,63707,河北省滦县榛子镇镇杏山村,--,河北
402124300041,滦县农村信用合作联社冯庄信用社,0315-7506473,63707,河北省滦县榛子镇冯庄村,--,河北
402124300068,滦县农村信用合作联社麻湾坨信用社,0315-7586808,63707,河北省滦县榛子镇麻湾坨村,--,河北
402124300076,滦县农村信用合作联社杨柳庄信用社,0315-7526112,63708,河北省滦县杨柳庄镇杨柳庄村,--,河北
402124300084,滦县农村信用合作联社大下五岭分社,0315-7526136,63708,河北省滦县杨柳庄镇大下五岭村,--,河北
402124300092,滦县农村信用合作联社高城子信用社,0315-7502471,63708,河北省滦县王店子镇王店子村,--,河北
402124300105,滦县农村信用合作联社茨榆坨信用社,0315-7418329,63706,河北省滦县茨榆坨镇茨榆坨村,--,河北
402124300113,滦县农村信用合作联社晒甲坨信用社,0315-7420287,63706,河北省滦县小马庄镇晒甲坨村,--,河北
402124300121,滦县农村信用合作联社塔坨信用社,0315-7412375,63706,河北省滦县茨榆坨镇张塔坨村,--,河北
402124300130,滦县农村信用合作联社小马庄信用社,0315-7420380,63706,河北省滦县小马庄镇小马庄村,--,河北
402124300148,滦县农村信用合作联社何庄信用社,0315-7512254,63702,河北省滦县油榨镇岳庄村,--,河北
402124300156,滦县农村信用合作联社油榨信用社,0315-7512335,63702,河北省滦县油榨镇油榨村,--,河北
402124300164,滦县农村信用合作联社郑庄信用社,0315-7512254,63702,河北省滦县油榨镇郑庄村,--,河北
402124300172,滦县农村信用合作联社泡石淀信用社,0315-7150328,63700,河北省滦县滦州镇郭庄村,--,河北
402124300189,滦县农村信用合作联社雷庄信用社,0315-7536233,63705,河北省滦县雷庄镇雷庄村,--,河北
402124300201,滦县农村信用合作联社九百户信用社,0315-7551273,63705,河北省滦县九百户镇九百户村,--,河北
402124300210,滦县农村信用合作联社宜安信用社,0315-7551013,63705,河北省滦县九百户镇赵庄子村,--,河北
402124300228,滦县农村信用合作联社安各庄信用社,0315-7447835,63703,河北省滦县东安各庄镇东安各庄村,--,河北
402124300236,滦县农村信用合作联社商家林信用社,0315-7447736,63703,河北省滦县东安各庄镇商家林村,--,河北
402124300244,滦县农村信用合作联社樊各庄信用社,0315-7514675,63703,河北省滦县东安各庄镇樊各庄村,--,河北
402124300252,滦县农村信用合作联社马庄子信用社,0315-7103486,63700,河北省滦县滦州镇前明碑村,--,河北
402124300269,滦县农村信用合作联社马庄子分社,0315-7448709,63700,河北省滦县滦州镇马庄子村,--,河北
402124300277,滦县农村信用合作联社新城信用社,0315-7123986,63700,河北省滦县新城燕山北大街012号,--,河北
402124300285,滦县农村信用合作联社新城分社,0315-7127430,63700,河北省滦县新城体育北大街064号,--,河北
402124300308,滦县农村信用合作联社城关信用社,0315-7314049,63700,河北省滦县滦州镇北关,--,河北
402124300316,滦县农村信用合作联社新站分社,0315-7314149,63700,河北省滦县新站解放路,--,河北
402124300332,滦县农村信用合作联社军营分社,0315-7121130,63700,河北省滦县新城建华北大街064号,--,河北
402124300357,滦县农村信用合作联社响堂信用社,0315-7477145,63700,河北省滦县响堂镇响堂村,--,河北
402124300365,滦县农村信用合作联社李兴庄信用社,0315-7477174,63700,河北省滦县响堂镇田疃村北,--,河北
402124300373,滦县农村信用合作联社古马信用社,0315-7430314,63700,河北省滦县古马镇古马村,--,河北
402124300381,滦县农村信用合作联社兴隆庄信用社,0315-7436519,63700,河北省滦县古马镇兴隆庄村,--,河北
402124400018,河北省滦南县农村信用合作社,0315-4122675,63500,河北省滦南县奔城中大街11号,--,河北
402124400026,滦南县农村信用合作联社城关信用社,0315-4121221,63500,河北省滦南县奔城镇牛东庄村,--,河北
402124400042,滦南县农村信用合作联社官寨信用社,0315-4165524,63500,河北省滦南县奔城镇松树村南,--,河北
402124400067,滦南县农村信用合作社宋道口分社,0315-4112023,63500,河北省唐山市滦南县宋道口镇宋道口村,--,河北
402124400075,滦南县农村信用合作联社侯各庄信用社,0315-4283015,63500,河北省滦南县宋道口镇侯各庄村,--,河北
402124400083,滦南县农村信用合作社长凝分社,0315-4478162,63501,河北省唐山市滦南县长凝镇长凝村,--,河北
